Datetime,EU-AUT,EU-BEL,EU-BGR,EU-BIH,EU-CHE,EU-CYP,EU-CZE,EU-DEU,EU-DNK,EU-EST,EU-ESP,EU-FIN,EU-FRA,EU-GRC,EU-HRV,EU-HUN,EU-IRL,EU-ISL,EU-ITA,EU-LTU,EU-LUX,EU-LVA,EU-MKD,EU-MNE,EU-NLD,EU-NOR,EU-POL,EU-PRT,EU-ROU,EU-SRB,EU-SWE,EU-SVN,EU-SVK,EU-GBR,SA-CHL,AF-ZAF,NA-PAN,NA-MEX,SA-PER,SA-URY,SA-ARG,EU-GEO,OC-NZL,AS-MYS,AS-OMN,EU-UKR,AS-TUR,AS-SGP,NA-CAN,NA-CAN-QC,NA-CAN-SK,NA-CAN-ON,NA-CAN-NO,NA-CAN-MB,NA-CAN-NL,NA-CAN-BC,NA-CAN-AR,NA-CAN-AB,NA-USA,NA-USA-AZ,NA-USA-CA,NA-USA-ER,NA-USA-FR,NA-USA-ME,NA-USA-MW,NA-USA-NE,NA-USA-NW,NA-USA-NY,NA-USA-RE,NA-USA-RM,NA-USA-RW,NA-USA-RA,NA-USA-SN,NA-USA-SS,NA-USA-SC,NA-USA-SA,NA-USA-SW,NA-USA-SE,NA-USA-SV,NA-USA-GU,NA-USA-HA,NA-USA-PR,NA-USA-AK,AS-IND,AS-IND-EA,AS-IND-NE,AS-IND-NO,AS-IND-SO,AS-IND-WE,SA-BRA,SA-BRA-CN,SA-BRA-SO,SA-BRA-NE,SA-BRA-SE,SA-BRA-CW,SA-BRA-NW,SA-BRA-WE,AS-JPN,AS-JPN-HO,AS-JPN-OK,AS-JPN-TO,AS-JPN-CE,AS-JPN-SH,AS-JPN-KY,OC-AUS,OC-AUS-WA,OC-AUS-QL,OC-AUS-SA,OC-AUS-SW,OC-AUS-VI,OC-AUS-TA,OC-AUS-NT,AS-CHN,AS-CHN-HK,AS-CHN-MA,AS-CHN-AN,AS-CHN-BE,AS-CHN-CH,AS-CHN-FU,AS-CHN-GA,AS-CHN-GD,AS-CHN-GX,AS-CHN-GU,AS-CHN-HA,AS-CHN-HB,AS-CHN-HJ,AS-CHN-HE,AS-CHN-HU,AS-CHN-HN,AS-CHN-WM,AS-CHN-EM,AS-CHN-JS,AS-CHN-JX,AS-CHN-JI,AS-CHN-LI,AS-CHN-NI,AS-CHN-QI,AS-CHN-SI,AS-CHN-SD,AS-CHN-SH,AS-CHN-SX,AS-CHN-SC,AS-CHN-TJ,AS-CHN-TI,AS-CHN-XI,AS-CHN-YU,AS-CHN-ZH,AS-RUS,AS-RUS-CE,AS-RUS-SO,AS-RUS-MV,AS-RUS-NW,AS-RUS-UR,AS-RUS-SI,AS-RUS-FE,AF-AGO,AF-BDI,AF-BEN,AF-BFA,AF-BWA,AF-CAF,AF-CIV,AF-CMR,AF-COD,AF-COG,AF-CPV,AF-DJI,AF-DZA,AF-EGY,AF-ERI,AF-ESH,AF-ETH,AF-GAB,AF-GHA,AF-GIN,AF-GMB,AF-GNB,AF-GNQ,AF-KEN,AF-LBR,AF-LBY,AF-LSO,AF-MAR,AF-MDG,AF-MLI,AF-MOZ,AF-MRT,AF-MUS,AF-MWI,AF-NAM,AF-NER,AF-NGA,AF-RWA,AF-SDN,AF-SEN,AF-SLE,AF-SOM,AF-SWZ,AF-TCD,AF-TGO,AF-TUN,AF-TZA,AF-UGA,AF-ZMB,AF-ZWE,AS-AFG,AS-ARE,AS-BGD,AS-BHR,AS-BRN,AS-BTN,AS-IDN,AS-IRN,AS-IRQ,AS-ISR,AS-JOR,AS-KAZ,AS-KGZ,AS-KHM,AS-KOR,AS-KWT,AS-LAO,AS-LBN,AS-LKA,AS-MMR,AS-MNG,AS-NPL,AS-PAK,AS-PHL,AS-PRK,AS-QAT,AS-SAU,AS-SYR,AS-THA,AS-TJK,AS-TKM,AS-TLS,AS-TWN,AS-UZB,AS-VNM,AS-YEM,EU-ALB,EU-ARM,EU-AZE,EU-BLR,EU-KOS,EU-MDA,EU-MLT,NA-BLZ,NA-CRI,NA-CUB,NA-DOM,NA-GTM,NA-HND,NA-HTI,NA-JAM,NA-NIC,NA-SLV,NA-TTO,OC-ATA,OC-FJI,OC-PNG,SA-BOL,SA-COL,SA-ECU,SA-GUF,SA-GUY,SA-PRY,SA-SUR,SA-VEN
11/09/2015,6845,8951,3580,1185,6318,685,6838,57060,3062,829,28820,8156,45340,5708,1599,4449,2905,2018,32625,1047,929,580,733,344,11698,11215,15893,5916,5635,3250,12264,1432,2983,32755,7060,29510,1252,40719,6228,1925,20698,890,5787,15826,4889,14114,27231,5009,69467,20524,2855,20456,108,2490,1347,8156,2970,10561,651367,21911,59529,60623,41399,3290,27178,19755,37538,24777,42637,13833,74635,10377,12358,28595,34155,23722,15769,42584,51418,212,1397,2608,731,165918,18325,2103,57190,36992,51279,77276,6970,12275,12095,38587,6995,314,155,139065,5057,918,56510,58640,4472,13468,29101,4234,7029,1460,8446,6073,1482,376,663708,6414,670,17277,10168,10064,22192,10451,66788,13926,11776,2989,35037,9647,30357,18636,15707,13054,13272,56089,12120,7215,21857,8988,6314,11796,56349,15725,19429,23291,9016,389,20792,15422,40815,101405,29412,10888,12481,11141,30579,24211,3553,950,36,127,228,394,19,765,766,787,218,48,52,7622,18495,32,13,737,238,898,63,31,34,45,846,29,4052,102,3037,162,368,1208,129,290,133,366,138,3019,59,1323,434,30,39,154,274,128,1536,579,325,1238,873,854,15483,7286,3379,530,274,27380,33723,9178,5332,1937,11343,1455,701,68684,8074,738,1834,1347,1873,765,702,14637,10211,1594,4803,47340,1553,23360,1472,2040,16,29691,5615,18511,509,686,588,2360,3693,543,614,240,58,1307,3088,2728,1421,1219,163,635,617,939,1459,1,106,550,1362,10106,3913,43,136,2118,303,17292
11/09/2015 01:00,6454,8611,3323,1096,6230,634,6759,54685,2872,810,27187,8045,44041,5447,1601,4261,2645,2007,30919,1020,852,562,665,305,11083,10900,15398,5586,5526,2952,11913,1410,2868,29399,7112,27552,1206,39948,6236,1848,19653,896,5680,17977,4676,14152,26946,5243,67146,19650,2896,19363,107,2545,1304,7987,2855,10437,641575,21609,58919,58894,39873,3298,27256,19059,37376,23633,42134,13335,74264,10080,12084,27837,33729,23606,15613,44130,49642,220,1416,2447,716,168926,18302,2053,56523,39827,52189,74629,7005,11829,11875,36891,6900,320,159,136917,5071,928,55772,57754,4345,13046,28313,4130,7007,1349,8315,5743,1410,358,711115,6814,712,18319,10792,10667,23539,11192,70882,14900,12616,3197,37186,10014,32213,19765,16675,13974,14091,59526,12861,7491,23198,9615,6357,12631,59820,16660,20630,24911,9568,391,20929,16502,43299,99023,27903,10294,11724,10858,30276,23548,3315,952,36,124,218,401,19,729,774,781,204,45,53,7509,18767,33,12,803,234,847,60,30,32,44,845,28,4111,102,2873,170,353,1287,124,309,135,370,136,2966,56,1343,416,28,40,157,269,122,1472,607,340,1295,887,879,16288,7477,3504,553,282,28493,33156,9527,5294,1967,11676,1536,728,69863,8373,752,1863,1382,1945,778,716,13201,10405,1594,4986,45824,1581,24212,1575,2173,17,33025,6003,18863,532,701,629,2515,3775,493,618,236,64,1373,3091,2487,1594,1387,176,651,696,1024,1379,1,104,543,1228,9834,3974,43,121,1931,304,16009
11/09/2015 02:00,6363,8302,3201,1064,6262,602,6616,53406,2793,807,26049,8031,41672,5353,1543,4062,2445,1998,29921,1013,870,561,615,294,10783,10827,15094,5342,5506,2753,11864,1356,2780,28330,7136,25994,1130,41832,6188,1733,18365,911,5541,19154,4199,14410,26811,5438,63841,18217,2976,17708,109,2503,1204,7897,2607,10623,619725,21721,57378,58180,37115,3179,26764,17748,36697,21991,39989,12273,71143,9846,11417,26700,32676,23424,15032,45101,46323,227,1421,2217,708,169801,18404,1978,56156,41259,51975,69246,6859,10593,11339,33977,6597,321,159,134510,5006,928,54917,56752,4282,12625,27715,4107,6950,1264,8058,5595,1389,353,755561,7082,740,19015,11206,11072,24443,11879,73620,15813,13399,3389,38600,10200,33451,20515,17315,14835,14628,61798,13351,7630,24087,10196,6808,13406,62134,17292,21408,26438,9925,419,22412,17503,44918,97933,25511,9223,10753,10209,28792,22502,3071,979,38,127,206,421,19,716,801,799,191,43,55,7615,19554,36,11,898,238,829,59,29,32,45,926,28,4277,104,2792,181,347,1390,122,330,141,384,138,3015,55,1401,409,28,41,164,273,120,1432,647,362,1371,929,902,17173,7620,3684,574,287,29187,32181,10028,5268,2054,11975,1594,743,69896,8802,759,1944,1598,1982,785,726,13409,10427,1572,5249,42877,1659,24659,1665,2293,18,34622,6351,19033,566,731,674,2685,3892,460,631,240,67,1408,2897,2156,1660,1480,161,595,747,1055,1254,1,103,533,1026,8829,3671,42,102,1619,297,14111
11/09/2015 03:00,6226,8287,3165,1039,6279,579,6514,53740,2806,809,25528,8053,40129,5303,1521,4024,2334,1995,29401,1024,821,565,610,270,10681,10900,15070,5165,5580,2682,11823,1329,2794,27698,7299,24852,1104,41963,5969,1559,16666,964,5582,19854,4067,14976,26119,5600,60596,16924,2890,16385,107,2354,1096,8016,2360,10465,587373,20939,56834,55439,34034,2976,25264,16282,36350,20199,37104,11231,66150,9457,10489,25547,30318,22284,14069,45484,42157,231,1415,2033,719,171410,18436,1876,57056,40829,53180,63944,6674,9522,10769,31055,6075,315,156,125600,4765,907,51606,52481,3997,11844,27249,4045,6915,1245,7886,5442,1369,348,785190,7216,755,19367,11410,11280,24900,12333,74989,16417,13920,3519,39311,9683,34073,20891,17635,15401,14898,62916,13591,7243,24530,10579,7223,13921,63268,17614,21805,27467,10109,445,23776,18180,45746,97795,23536,8317,10172,9540,27930,21475,2792,1028,41,133,192,448,20,728,844,839,181,42,56,7918,20685,38,11,1083,249,846,60,30,32,47,991,28,4517,107,2821,193,352,1505,124,348,150,406,144,3152,56,1483,415,28,42,174,284,122,1432,691,385,1457,990,920,17970,7703,3882,592,289,29455,31103,10579,5286,2178,12189,1623,745,66365,9274,761,2062,1712,1985,785,733,14510,10324,1542,5537,42355,1771,24710,1730,2385,18,35510,6616,19028,603,773,715,2838,4021,448,648,250,62,1330,2603,1928,1527,1371,129,503,700,979,1151,1,104,525,896,7951,3187,41,89,1408,290,12736
11/09/2015 04:00,6516,8366,3161,1052,5960,560,6540,55102,2864,848,25278,8485,40357,5362,1546,4137,2291,1994,29635,1080,904,603,605,283,10735,11042,15212,5056,5643,2727,12067,1390,2846,27314,7579,24268,1019,41234,5614,1379,15709,1086,5786,19850,4293,16365,28000,5615,57834,16623,2871,15111,103,2222,1043,7622,2241,9999,549350,19724,55153,51174,30997,2788,23623,14818,35159,18805,34015,10517,61024,8883,9519,23811,27698,20699,12884,45242,38359,235,1403,1912,683,172541,18989,1833,57128,41283,53278,60167,6486,8764,10392,28993,5553,306,152,131221,4976,928,53694,55286,4198,12139,27299,4123,6867,1273,7841,5473,1373,349,800005,6842,716,18388,10834,10705,23630,12562,71159,16714,14182,3585,37328,9647,32335,19840,16740,15685,14144,59756,12909,7215,23285,10775,7498,14177,60049,16723,20707,27984,9604,462,24693,18512,43460,98757,22204,7747,9823,9132,27336,20811,2711,1091,44,142,181,479,21,762,897,893,172,43,57,8353,21928,40,10,1224,264,895,63,31,34,50,1012,29,4780,110,2724,204,366,1619,129,362,161,432,152,3350,58,1574,432,30,43,185,300,128,1360,730,406,1541,1056,931,18592,7726,4060,608,289,29406,31376,11075,6295,2314,12291,1624,739,69707,9699,758,2191,1773,1963,780,736,15948,10172,1517,5797,44343,1894,24474,1764,2442,18,34424,6780,18897,637,821,745,2955,4137,456,667,265,52,1177,2379,1807,1286,1139,109,441,585,842,1086,1,106,522,840,7146,2847,40,84,1315,281,11994
11/09/2015 05:00,7616,8808,3255,1105,6120,552,7040,59846,3132,959,25445,9113,43635,5638,1679,4407,2298,2005,31226,1263,934,698,635,274,11102,11252,15628,4930,5965,2845,12729,1448,3001,27329,7836,23988,994,39813,5258,1254,15058,1206,6097,19386,4395,16771,32735,5541,55606,16248,2759,14522,98,2115,1029,7097,2208,9531,511044,18181,51393,46795,28540,2661,22238,13705,32585,17814,31427,10117,57325,8207,8797,22065,25303,19399,11022,43940,35384,238,1382,1829,636,173890,18706,1855,58037,41464,53797,57829,6273,8346,10148,27761,5184,297,147,131152,4980,928,53915,55149,4166,12013,27358,4236,6879,1301,7782,5421,1386,352,758523,6814,712,18319,10792,10667,23539,11924,70882,15874,13451,3403,37185,9702,32213,19765,16675,14892,14091,59525,12861,7257,23198,10234,7637,13457,59821,16660,20630,26540,9568,471,25155,17571,43299,100852,21446,7629,9706,8827,26652,20413,2468,1156,46,152,173,507,22,811,951,952,169,45,58,8832,23044,42,10,1218,281,965,66,33,36,53,1112,31,5017,113,2506,212,387,1716,136,368,170,459,161,3568,62,1656,457,32,44,195,318,136,1334,760,421,1613,1115,936,19011,7706,4199,622,287,29216,31858,11461,7505,2437,12287,1604,730,71038,10030,753,2306,1784,1932,773,735,16039,10046,1507,5999,46391,2004,24124,1768,2465,18,36169,6843,18718,662,868,761,3027,4220,475,685,281,45,1069,2250,1723,1123,983,102,414,507,746,1039,1,109,525,802,6482,2677,39,80,1249,273,11465
11/09/2015 06:00,8910,9869,3532,1255,7028,573,8230,69850,3751,1103,26812,9569,50301,6109,1828,5035,2375,2021,35439,1425,1031,821,614,295,12290,12200,17465,5091,6586,3209,14333,1770,3291,29095,8482,24058,898,37755,4889,1176,14713,1262,6564,19530,4458,17212,35700,5580,53687,15798,2623,14149,95,2044,1011,6547,2168,9250,480450,16772,46370,43426,26910,2558,21322,13032,29738,17138,29657,9843,54786,7586,8311,20569,23729,18024,11373,41958,33452,238,1336,1798,587,174901,18832,1826,58895,41873,53447,56993,6129,8248,10007,27382,4964,288,143,131277,5095,939,54306,54780,4145,12013,27960,4477,6998,1377,7895,5472,1387,352,755561,6854,717,18422,10855,10725,23674,11879,71291,15813,13399,3389,37400,9720,32398,19878,16772,14835,14171,59869,12933,7271,23330,10196,7250,13406,60164,16752,20746,26438,9623,447,23868,17503,43542,103556,20996,7577,9604,8735,26460,20429,2600,1214,48,160,168,528,23,865,999,1003,166,48,59,9262,23899,43,10,1205,297,1042,71,35,38,56,1114,34,5200,114,2681,217,410,1861,144,368,177,482,170,3763,66,1719,484,34,45,203,333,145,1416,778,430,1670,1160,936,19220,7668,4292,633,285,29071,33423,11719,8414,2531,12207,1572,722,70865,10253,749,2394,1693,1906,767,731,16377,10006,1517,6133,47968,2090,23835,1746,2462,18,36566,6829,18570,678,909,763,3055,4261,536,697,296,42,1025,2158,1692,1055,924,98,395,477,702,1021,1,122,533,788,6189,2557,38,79,1225,266,11269
11/09/2015 07:00,9702,10741,3869,1454,7877,642,8667,76082,4317,1209,29386,9849,53439,6761,2068,5430,2632,2062,39846,1554,1099,925,730,339,13756,13626,19384,5302,7116,3662,15947,1897,3497,34767,8896,24404,875,36266,4747,1165,14540,1291,6472,20137,4500,17229,36752,5596,52706,15708,2623,13852,93,2005,1018,6133,2182,9091,459099,15844,41347,41190,25647,2506,20750,12608,27535,16759,28645,9785,53907,7309,7918,19537,22421,17259,10979,41143,32286,234,1265,1826,550,171635,18560,1700,58773,40743,51825,57245,6027,8413,9956,27584,4896,281,139,138702,5485,949,58429,56963,4324,12551,29267,4728,7290,1523,8226,5710,1426,362,760004,6868,719,18457,10876,10745,23720,11947,71428,15904,13477,3408,37469,9738,32460,19914,16804,14920,14198,59982,12957,7284,23375,10253,7223,13482,60279,16783,20785,26591,9640,445,23777,17605,43623,108849,21045,7617,9673,8587,26191,20348,2558,1257,50,167,167,541,24,914,1033,1041,167,51,60,9598,24446,43,10,1223,308,1111,75,37,40,58,1102,35,5322,115,2978,219,431,2113,152,364,181,500,176,3905,70,1762,509,36,45,206,345,154,1542,784,430,1709,1186,934,19266,7637,4338,641,283,29102,34926,11843,8893,2593,12098,1541,720,70820,10361,748,2446,1680,1898,764,725,16779,10068,1541,6198,49046,2145,23737,1707,2447,18,36353,6782,18511,685,940,755,3049,4260,613,703,306,40,1001,2124,1720,1007,883,96,388,456,670,1037,1,136,547,801,5972,2513,37,80,1248,262,11446
11/09/2015 08:00,9968,11096,4186,1540,8277,744,8863,79034,4550,1258,30881,9971,55259,7381,2196,5521,3166,2112,45531,1607,1092,978,793,364,14878,14026,20331,5879,7334,3878,16377,1945,3620,41871,8791,25203,862,35140,4654,1188,14815,1290,6208,20022,4653,17377,37737,5616,52475,15743,2610,13878,92,2003,1043,5869,2242,8996,444667,15124,38921,39759,24825,2497,20387,12469,25881,16788,28108,9956,53050,7044,7686,18846,21791,16769,10760,38820,31579,231,1184,1906,526,171138,18478,1811,59661,38574,52578,59269,5920,9070,9648,29086,4932,276,137,143864,5521,991,60149,59073,4609,13521,30762,5023,7507,1671,8665,5991,1518,385,761486,6882,720,18491,10896,10764,23763,11970,71564,15934,13503,3415,37539,9738,32522,19951,16836,14948,14225,60096,12980,7284,23419,10270,7265,13508,60397,16814,20823,26642,9657,448,23911,17639,43704,112813,21167,7691,9820,8700,26273,20501,2720,1285,50,170,168,546,25,949,1050,1059,169,53,60,9822,24676,42,10,1213,313,1174,77,39,41,59,1106,37,5380,115,3182,219,446,2439,157,357,182,512,180,3976,72,1782,527,37,45,207,353,160,1637,781,426,1729,1194,932,19236,7634,4347,644,282,29342,35948,11865,9146,2620,12006,1520,724,69315,10383,750,2464,1689,1910,766,718,17012,10207,1588,6208,50441,2169,23872,1660,2435,18,36340,6744,18561,684,957,743,3028,4229,648,702,311,39,1003,2155,1800,989,868,97,394,449,659,1081,1,137,625,838,5858,2553,37,84,1312,256,11955
11/09/2015 09:00,10017,11381,4314,1575,8351,807,9014,79931,4595,1257,32242,9889,56400,7802,2238,5605,3567,2135,47929,1611,1173,980,836,374,15240,13705,20613,6610,7378,3993,16369,1943,3662,43079,8843,27113,855,34428,4648,1242,15908,1297,5832,19424,4825,17356,36799,5613,53789,16613,2596,14336,92,1967,1108,5720,2386,8974,439656,14686,36532,39007,25008,2522,20480,12679,24907,17604,28408,10703,54370,6948,7615,18391,21551,16477,10850,35407,31945,226,1101,2020,512,170871,19156,1854,58579,39234,52013,62414,5586,10078,9660,31157,5201,271,135,141733,5363,1065,58809,58081,4609,13806,31874,4902,7693,1796,9178,6301,1597,406,762968,6882,720,18491,10896,10764,23764,11992,71564,15964,13529,3421,37539,9592,32522,19951,16836,14976,14225,60096,12980,7174,23419,10290,7278,13533,60397,16815,20823,26692,9657,448,23958,17672,43704,117204,21775,7621,10276,8831,26642,20802,2839,1297,50,171,170,544,25,968,1052,1060,175,55,60,9931,24667,42,10,1153,313,1236,79,40,42,59,1097,38,5388,115,3517,217,457,2793,161,352,182,517,182,3980,74,1785,537,38,44,205,357,163,1720,774,420,1731,1189,933,19220,7663,4339,640,282,29713,36524,11840,9181,2622,11969,1510,734,68387,10364,755,2456,1727,1937,771,710,16480,10362,1878,6194,52459,2170,24181,1613,2437,17,35096,6748,18696,681,962,733,3012,4188,668,698,312,40,1033,2244,1916,1005,881,102,412,456,669,1145,1,123,722,892,5839,2668,34,89,1404,243,12686
11/09/2015 10:00,10185,11533,4266,1566,8442,841,8923,81063,4689,1243,33390,9846,56904,8211,2226,5656,3714,2136,48808,1599,1140,964,839,368,15158,13535,20579,6810,7325,4052,16348,1928,3651,43173,8733,29416,882,34163,4744,1345,16548,1295,5282,18252,5227,17185,36207,5592,57087,18079,2523,15604,92,2069,1274,5682,2777,8989,448279,14465,34761,39131,26391,2640,20986,13638,24296,19365,30051,12222,57397,6920,7869,18399,22059,16454,11354,32235,34008,218,1035,2147,509,167464,19244,1730,56807,39074,50578,67369,5606,11520,10598,33301,5571,256,127,136590,5081,1034,56784,55888,4419,13384,31045,4633,7584,1858,8861,6175,1542,392,762968,6774,708,18215,10729,10607,23408,11992,70474,15964,13529,3421,36970,9592,32027,19652,16580,14976,14011,59182,12791,7174,23065,10290,7293,13533,59470,16566,20511,26692,9513,449,24003,17671,43050,118364,23930,8541,11247,9203,27733,21194,3155,1294,49,169,176,541,25,970,1040,1047,188,56,60,9951,24547,42,11,1118,309,1291,79,40,42,58,1045,38,5374,114,3523,216,462,3126,163,350,181,516,182,3936,74,1780,539,38,44,202,357,163,1744,769,415,1718,1178,937,19280,7714,4334,641,284,30057,36810,11825,9402,2612,11998,1511,744,68235,10353,760,2437,1646,1968,787,701,14428,10942,2235,6185,53689,2161,24603,1571,2456,17,35551,6801,18856,678,955,731,3015,4153,677,692,308,42,1087,2371,2043,1051,921,108,438,476,699,1216,1,103,746,951,5851,2832,35,95,1506,244,13490
11/09/2015 11:00,10155,11725,4269,1571,8643,858,8925,82074,4625,1231,34121,9694,57724,8488,2268,5689,3725,2141,48601,1570,1140,929,843,374,15068,13273,20922,6988,7356,4033,16114,2044,3641,42124,8520,31391,906,34491,4991,1534,17322,1288,4883,18174,5354,17326,38080,5646,60730,19131,2672,17128,94,2317,1385,5735,3075,9194,470988,14687,33948,41121,27663,2892,22701,15416,24197,20650,33552,13356,62151,6950,8553,18759,23884,17020,12481,29986,37198,209,989,2260,514,166277,18195,1865,56776,39528,49880,73419,6072,12767,11578,36117,5954,257,127,130790,4861,991,54348,53515,4240,12835,29908,4372,7465,1796,8551,5913,1445,367,751116,6774,708,18215,10729,10607,23408,11810,70474,15723,13321,3371,36970,9904,32027,19652,16580,14750,14010,59184,12792,7409,23065,10139,7293,13330,59470,16566,20511,26282,9513,449,24003,17401,43050,118022,25475,8980,12152,9862,28768,21868,3332,1284,49,167,189,538,24,960,1020,1027,204,57,60,9931,24455,41,12,1047,304,1339,78,39,42,57,1019,37,5365,113,3643,216,462,3391,163,352,180,511,181,3873,73,1777,536,37,44,199,355,162,1765,769,413,1693,1169,943,19429,7766,4347,635,287,31773,36712,11859,9651,2604,12083,1600,813,66374,10384,785,2422,1674,2124,825,692,12640,12169,2323,6202,54314,2154,25984,1533,2485,18,34221,6994,19364,679,940,736,3040,4140,674,686,303,45,1156,2511,2157,1117,979,116,466,505,742,1279,1,90,663,1004,5775,3013,37,100,1597,263,14211
11/09/2015 12:00,9688,11394,4216,1563,8073,879,8968,80801,4499,1261,34823,9606,57657,8596,2254,5688,3748,2140,45958,1593,1157,949,851,372,14811,13175,20958,7150,7390,3953,15780,2061,3695,41431,8360,31737,1056,36001,5280,1661,18382,1202,4526,19357,5185,17288,37791,5816,62647,19916,2666,17273,99,2517,1401,6004,3121,9650,491457,15483,34002,44721,28969,3114,24369,16562,24837,21624,35267,13796,65191,7232,8981,19439,25564,17818,13229,28589,38683,196,958,2344,538,168699,20330,2526,56492,39745,49570,76840,6347,13262,12145,37869,6458,278,138,124690,4583,949,51785,51258,3997,12118,28480,4024,7187,1727,8256,5589,1354,344,751116,7001,732,18805,11084,10949,24173,11811,72789,15723,13321,3371,38172,9940,33081,20288,17124,14750,14467,61125,13204,7436,23824,10139,7182,13330,61445,17099,21177,26282,9819,443,23641,17401,44424,117016,27689,9655,12810,10464,29727,22573,3418,1270,49,165,204,538,24,945,999,1010,218,57,60,9918,24484,42,13,1038,299,1381,77,39,41,57,984,36,5380,112,3717,217,460,3545,163,357,180,505,180,3821,71,1783,531,37,44,198,354,159,1769,775,415,1661,1167,948,19622,8070,4380,606,288,34277,36381,11950,9593,2611,12376,1879,936,63755,10464,833,2421,2112,2442,857,701,11830,12675,2029,6250,53265,2159,27461,1663,2567,17,31951,7808,20554,685,920,748,3079,4152,661,684,299,48,1228,2637,2241,1190,1042,122,491,536,789,1325,1,84,533,1042,6154,3176,39,104,1667,276,14745
11/09/2015 13:00,9395,11389,4242,1541,8048,894,8811,78930,4409,1232,35052,9428,56155,8345,2193,5580,3778,2141,45250,1567,1143,941,836,369,14795,13092,20976,6916,7223,3847,15335,1941,3661,40682,8101,31249,1211,36935,5486,1663,18923,1279,4266,18923,4591,17392,37152,5829,64155,19943,2820,17570,103,2570,1405,6571,3132,10042,507444,16174,35118,45780,31140,3212,25161,17152,26736,22403,36454,14221,67227,7604,9462,20280,26170,17978,13726,27463,39864,184,947,2390,589,182373,21260,2494,60677,44341,53588,79372,6507,13691,12449,39247,6772,291,144,120172,4526,875,50245,49222,3755,11549,27427,3711,6912,1627,8179,5355,1311,333,776301,7029,735,18874,11125,10990,24262,12198,73066,16235,13764,3480,38314,9536,33203,20363,17188,15231,14521,61346,13252,7132,23911,10465,7182,13767,61675,17164,21254,27157,9854,443,23641,17978,44586,117116,28441,10141,12921,10749,30351,23089,3326,1259,49,164,218,542,24,933,979,999,220,57,60,9948,24657,42,13,1043,297,1416,76,38,41,56,965,36,5423,113,3597,220,459,3561,163,365,181,498,181,3804,70,1798,526,36,45,200,355,157,1782,784,421,1623,1176,995,19799,8691,4423,551,295,34693,35489,12071,9320,2633,12793,2120,983,61181,10568,849,2439,2018,2580,854,746,14611,11682,1567,6313,51835,2179,27454,1963,2759,17,29882,8803,21109,694,900,785,3114,4184,643,686,297,51,1291,2730,2288,1256,1098,127,510,565,832,1350,1,80,452,1061,6628,3292,40,106,1712,282,15043
11/09/2015 14:00,9185,11222,4202,1581,7932,924,8590,77416,4249,1214,34112,9319,55027,8021,2120,5551,3724,2126,45449,1531,1093,919,824,365,14709,12957,20564,7174,7115,3807,14928,1881,3611,39710,7743,30711,1294,37614,5872,1702,19209,1267,4083,18355,4089,17373,35584,5742,65476,20263,2885,17649,105,2591,1396,7241,3106,10241,525581,16890,37397,46657,34086,3234,25450,17570,28670,22995,37633,14513,69294,7563,9886,21044,27341,18902,14022,26529,41638,173,966,2399,649,180704,20967,2718,60889,43781,52332,79478,6514,13646,12364,39440,7018,298,148,115319,4714,854,47756,47577,3628,10789,27105,3490,6604,1725,8163,5561,1244,316,779264,6734,704,18111,10668,10547,23274,12243,70064,16295,13816,3492,36756,8829,31843,19539,16484,15288,13928,58841,12719,6603,22931,10503,7416,13817,59126,16468,20392,27260,9459,457,24415,18045,42806,117337,28194,10194,12694,10682,30633,23051,3167,1251,50,165,221,549,24,929,964,998,216,57,60,10027,24911,43,13,1154,299,1446,76,38,41,57,1009,36,5482,113,3455,223,460,3429,163,388,183,491,182,3828,70,1818,525,36,45,202,357,157,1771,834,458,1579,1190,1079,20239,8946,4456,489,306,31794,34796,12164,8882,2664,13031,2111,888,59717,10648,808,2467,1747,2349,811,769,15520,9835,1289,6363,52394,2207,25452,2177,2899,16,28732,9288,20206,701,880,871,3164,4264,636,690,299,53,1339,2783,2298,1302,1139,130,520,585,863,1354,1,78,422,1061,6984,3349,40,106,1732,282,15109
